1400
"Legacy B4 2.0 RSK Automatic"
"Legacy B4 2.0 RS Type B"
"Legacy B4 2.0 RS Type B Automatic"
"Legacy B4 3.0 R"
"Legacy BG5 GT"
"Legacy Combi 2.0 R"
"Legacy Combi 2.5 4WD"
"Legacy Combi 3.0 R 4WD"
"Legacy GT 30"
"Legacy Kombi 2.0"
"Legacy Kombi 2.0 R"
"Legacy Kombi 2.5"
"Legacy L 35th Anniversary Sedan"
"Legacy L 35th Anniversary Wagon"
"Legacy L Sedan"
"Legacy L Wagon"
"Legacy Outback"
"Legacy Outback 2.5i"
"Legacy Outback 2.5i Automatic"
"Legacy Sports Tourer 2.5i Automatic"
"Legacy Tourer"
"Legacy Wagon"
"Leone"
"Leone 1.2"
"Leone 1.4"
"Leone 1.4 Coupe"
"Leone 1.4 Station Wagon"
"Leone 1.6"
"Leone 1.6 Coupe"
"Leone 1.6 Station Wagon"
"Leone 1.8"
"Leone 1.8 Coupe"
"Leone 1.8 Station Wagon"
"Leone Coupe"
"Leone Station Wagon"
"Mini Jumbo"
"Outback"
"Outback 2.5"
"Outback 2.5 i"
"Outback 2.5i"
"Outback 2.5i 4WD"
"Outback 2.5 i Limited"
"Outback 2.5i Limited"
"Outback 2.5 i Limited L.L.Bean Edition"
"Outback 2.5i Limited Wagon"
"Outback 2.5i L.L.Bean Edition Wagon"
"Outback 2.5i Sportshift"
"Outback 2.5i Wagon"
"Outback 2.5 Limited Sedan"
"Outback 2.5 Limited Wagon"
"Outback 2.5 Sport"
"Outback 2.5 XT Limited"
"Outback 2.5 XT Limited Wagon"
"Outback 2.5 XT Wagon"
"Outback 3.0"
"Outback 3.0 R"
"Outback 3.0R"
"Outback 3.0 R 4WD Automatic"
"Outback 3.0 r 4WD Premium Automatic"
"Outback 3.0 R Limited"
"Outback 3.0R Limited Edition"
"Outback 3.0 R Sedan"
"Outback 3.0 R Sportshift"
"Outback 3.0 R SportShift"
"Outback 3.0 R Sportshift Premium"
"Outback 3.0 R SportShift Premium"
"Outback 3.0 R VDC Wagon"
"Outback 3.0 R Wagon"
"Outback All Weather Package Wagon"
"Outback H6-30"
"Outback H6-3.0 L.L. Bean"
"Outback H6-3.0 Sedan"
"Outback H6-3.0 VDC Sedan"
"Outback H6-3.0 VDC Wagon"
"Outback Sport"
"Pleo"
"Pleo 0.7"
"R-2"
"R2 I"
"R2 I AWD"
"R2 I CVT"
"R2 I CVT AWD"
"R2 R"
"R2 R AWD"
"R2 R CVT"
"R2 S"
"R2 S AWD"
"Rex"
"Rex 0.5"
"Rex 0.7"
"Rex Turbo"
"STX"
"SVX"
"SVX 3.3"
"Traviq"
"Tribeca"
"Tribeca 3.0 R Premium"
"Tribeca 3.6"
"Tribeca 3.6 Limited"
"Tribeca Limited"
"Tribeca Premium Automatic"
"Tribeca Special Edition"
"Vivio"
"Vivio 0.7"
"WX 01"
"XT"
"XT 6"
"XT Coupe 1.8"
